id,regionLevel,regionLevel1,regionLevel2,regionLevel3,regionType,locationName,altLocationName,latitude,longitude,fips
3232,3,US,Alabama,Bibb,county,"Bibb, Alabama, US",,-87.1251146,32.99642064,1007
3233,3,US,North Carolina,Lenoir,county,"Lenoir, North Carolina, US",,-77.64245615,35.2403259,37107
3234,3,US,New Mexico,Guadalupe,county,"Guadalupe, New Mexico, US",,-104.790669,34.86319296,35019
3235,3,US,North Carolina,Lincoln,county,"Lincoln, North Carolina, US",,-81.21740317,35.48508185,37109
3236,3,US,Florida,Marion,county,"Marion, Florida, US",,-82.05803627,29.21227113,12083
3237,3,US,California,Tuolumne,county,"Tuolumne, California, US",,-119.9525093,38.02644018,6109
3238,3,US,North Carolina,Gates,county,"Gates, North Carolina, US",,-76.69749701,36.44667547,37073
3239,3,US,Kentucky,Allen,county,"Allen, Kentucky, US",,-86.19457544,36.75197631,21003
3240,3,US,Maryland,Harford,county,"Harford, Maryland, US",,-76.3077594,39.55010644,24025
3241,3,US,Michigan,Missaukee,county,"Missaukee, Michigan, US",,-85.09256478,44.33772443,26113
3242,3,US,Kansas,Ness,county,"Ness, Kansas, US",,-99.91547333,38.47974157,20135
3243,3,US,Kansas,McPherson,county,"McPherson, Kansas, US",,-97.64769869,38.39184858,20113
3244,3,US,Minnesota,Lyon,county,"Lyon, Minnesota, US",,-95.83806103,44.41327865,27083
3245,3,US,Mississippi,Lafayette,county,"Lafayette, Mississippi, US",,-89.48490961,34.35687874,28071
3246,3,US,Wyoming,Natrona,county,"Natrona, Wyoming, US",,-106.797885,42.96180148,56025
3247,3,US,Louisiana,Lincoln,county,"Lincoln, Louisiana, US",,-92.6659741,32.6003154,22061
3248,3,US,Oklahoma,Lincoln,county,"Lincoln, Oklahoma, US",,-96.8812462,35.70270942,40081
3249,3,US,Iowa,Shelby,county,"Shelby, Iowa, US",,-95.31015553,41.6850066,19165
3250,3,US,Pennsylvania,Wayne,county,"Wayne, Pennsylvania, US",,-75.29956506,41.64938475,42127
3251,3,US,Tennessee,Out of TN,county,"Out of TN, Tennessee, US",,0,0,
3252,3,US,Iowa,Emmet,county,"Emmet, Iowa, US",,-94.67858943,43.37782951,19063
3253,3,US,Ohio,Coshocton,county,"Coshocton, Ohio, US",,-81.91729018,40.30096166,39031
3254,3,US,Kansas,Kearny,county,"Kearny, Kansas, US",,-101.321681,38.00017981,20093
3255,3,US,Alabama,Baldwin,county,"Baldwin, Alabama, US",,-87.72207058,30.72774991,1003
3256,3,US,Indiana,Jasper,county,"Jasper, Indiana, US",,-87.11553319,41.02078733,18073
3257,3,US,Ohio,Hocking,county,"Hocking, Ohio, US",,-82.47991446,39.49537927,39073
3258,3,US,Virginia,Greensville,county,"Greensville, Virginia, US",,-77.56351439,36.67878901,51081
3259,3,US,Oregon,Tillamook,county,"Tillamook, Oregon, US",,-123.712066,45.46248721,41057
3260,3,US,Nebraska,Gage,county,"Gage, Nebraska, US",,-96.68946704,40.26186809,31067
3261,3,US,Wisconsin,Burnett,county,"Burnett, Wisconsin, US",,-92.36711412,45.86303537,55013
3262,3,US,Illinois,Putnam,county,"Putnam, Illinois, US",,-89.2869272,41.2013541,17155
3263,3,US,New Hampshire,Sullivan,county,"Sullivan, New Hampshire, US",,-72.22203125,43.36094111,33019
3264,3,US,Colorado,Eagle,county,"Eagle, Colorado, US",,-106.6933637,39.62754308,8037
3265,3,US,Minnesota,Renville,county,"Renville, Minnesota, US",,-94.94553734,44.72836381,27129
3266,3,US,Alaska,Aleutians East,county,"Aleutians East, Alaska, US",,-161.9722021,55.32222414,2013
3267,3,US,Montana,Powder River,county,"Powder River, Montana, US",,-105.636738,45.39617714,30075
3268,3,US,Louisiana,Tangipahoa,county,"Tangipahoa, Louisiana, US",,-90.40664996,30.62888673,22105
3269,3,US,North Dakota,Williams,county,"Williams, North Dakota, US",,-103.4793387,48.34522353,38105
3270,3,US,Georgia,Greene,county,"Greene, Georgia, US",,-83.17139104,33.5769205,13133
3271,3,US,Virginia,Madison,county,"Madison, Virginia, US",,-78.28220331,38.41531222,51113
3272,1,Gambia,,,country,Gambia,,-15.3101,13.4432,
3273,3,US,Georgia,Sumter,county,"Sumter, Georgia, US",,-84.19821492,32.03650571,13261
3274,3,US,North Carolina,Pender,county,"Pender, North Carolina, US",,-77.90352133,34.52265624,37141
3275,3,US,Florida,Jefferson,county,"Jefferson, Florida, US",,-83.89442308,30.43669112,12065
3276,3,US,North Dakota,Cass,county,"Cass, North Dakota, US",,-97.2444719,46.93201724,38017
3277,3,US,Mississippi,Covington,county,"Covington, Mississippi, US",,-89.55389939,31.63225413,28031
3278,3,US,Alabama,Escambia,county,"Escambia, Alabama, US",,-87.15918694,31.1256789,1053
3279,3,US,Colorado,Larimer,county,"Larimer, Colorado, US",,-105.4625784,40.66671597,8069
3280,3,US,Minnesota,Brown,county,"Brown, Minnesota, US",,-94.72562874,44.24205652,27015
3281,3,US,Michigan,Washtenaw,county,"Washtenaw, Michigan, US",,-83.83853204,42.253105,26161
3282,3,US,Georgia,Harris,county,"Harris, Georgia, US",,-84.90538572,32.73709786,13145
3283,3,US,Michigan,Huron,county,"Huron, Michigan, US",,-83.04078453,43.83353985,26063
3284,3,US,South Dakota,Brookings,county,"Brookings, South Dakota, US",,-96.79079945,44.36974375,46011
3285,3,US,Idaho,Shoshone,county,"Shoshone, Idaho, US",,-115.8916749,47.35364087,16079
3286,3,US,New York,Westchester,county,"Westchester, New York, US",,-73.75741653,41.16278376,36119
3287,3,US,Michigan,Clinton,county,"Clinton, Michigan, US",,-84.60145248,42.94400871,26037
3288,1,Ethiopia,,,country,Ethiopia,,40.4897,9.145,
3289,3,US,Nebraska,Fillmore,county,"Fillmore, Nebraska, US",,-97.59646937,40.52458567,31059
3290,3,US,Michigan,Berrien,county,"Berrien, Michigan, US",,-86.4131308,41.95447397,26021
3291,3,US,Texas,Ellis,county,"Ellis, Texas, US",,-96.79371841,32.34894117,48139
3292,3,US,Georgia,Lamar,county,"Lamar, Georgia, US",,-84.14263877,33.07841647,13171
3293,3,US,Florida,Holmes,county,"Holmes, Florida, US",,-85.81319222,30.86747479,12059
3294,3,US,Michigan,Ottawa,county,"Ottawa, Michigan, US",,-85.9969107,42.95996803,26139
3295,3,US,Iowa,O'Brien,county,"O'Brien, Iowa, US",,-95.62474482,43.08310673,19141
3296,3,US,Kansas,Doniphan,county,"Doniphan, Kansas, US",,-95.14056866,39.79067154,20043
3297,1,Bhutan,,,country,Bhutan,,90.4336,27.5142,
3298,3,US,Iowa,Lee,county,"Lee, Iowa, US",,-91.48183025,40.64181461,19111
3299,3,US,Kentucky,McCreary,county,"McCreary, Kentucky, US",,-84.48102924,36.73874143,21147
3300,3,US,Florida,Highlands,county,"Highlands, Florida, US",,-81.34071957,27.34254618,12055
3301,3,US,South Dakota,Potter,county,"Potter, South Dakota, US",,-99.95498503,45.06583079,46107
3302,3,US,Virginia,Middlesex,county,"Middlesex, Virginia, US",,-76.55064617,37.63191998,51119
3303,3,US,Texas,Wharton,county,"Wharton, Texas, US",,-96.22319248,29.27765923,48481
3304,3,US,Georgia,Jefferson,county,"Jefferson, Georgia, US",,-82.41609057,33.05867328,13163
3305,3,US,Kansas,Cowley,county,"Cowley, Kansas, US",,-96.83776647,37.23781842,20035
3306,3,US,Florida,Polk,county,"Polk, Florida, US",,-81.69732947,27.95027105,12105
3307,3,US,Virginia,Alexandria,county,"Alexandria, Virginia, US",,-77.08183073,38.814003,51510
3308,3,US,Idaho,Clark,county,"Clark, Idaho, US",,-112.3505704,44.28496071,16033
3309,3,US,Wisconsin,Vernon,county,"Vernon, Wisconsin, US",,-90.8324691,43.59422667,55123
3310,3,US,Mississippi,Lauderdale,county,"Lauderdale, Mississippi, US",,-88.66229662,32.40419769,28075
3311,3,US,Michigan,Genesee,county,"Genesee, Michigan, US",,-83.70589709,43.02244215,26049
3312,3,US,Montana,Ravalli,county,"Ravalli, Montana, US",,-114.1189164,46.08520862,30081
3313,3,US,Ohio,Highland,county,"Highland, Ohio, US",,-83.60331456,39.1839264,39071
3314,3,US,Georgia,Murray,county,"Murray, Georgia, US",,-84.74993177,34.78897608,13213
3315,3,US,Texas,Hunt,county,"Hunt, Texas, US",,-96.08551032,33.12351514,48231
3316,3,US,New York,Hamilton,county,"Hamilton, New York, US",,-74.49721957,43.66146647,36041
3317,3,US,Illinois,Richland,county,"Richland, Illinois, US",,-88.08475366,38.71240969,17159
3318,3,US,South Dakota,Tripp,county,"Tripp, South Dakota, US",,-99.8854891,43.34459388,46123
3319,3,US,South Carolina,Horry,county,"Horry, South Carolina, US",,-78.99555293,33.9212828,45051
3320,3,US,Arizona,Mohave,county,"Mohave, Arizona, US",,-113.7577902,35.70471703,4015
3321,3,US,North Carolina,Yadkin,county,"Yadkin, North Carolina, US",,-80.66239436,36.16222629,37197
3322,3,US,New Mexico,Union,county,"Union, New Mexico, US",,-103.4709624,36.48126404,35059
3323,3,US,South Dakota,Dewey,county,"Dewey, South Dakota, US",,-100.8709139,45.15639647,46041
3324,3,US,North Dakota,Divide,county,"Divide, North Dakota, US",,-103.4873611,48.8149387,38023
3325,3,US,Montana,Mineral,county,"Mineral, Montana, US",,-115.0015239,47.15283992,30061
3326,3,US,Kansas,Clark,county,"Clark, Kansas, US",,-99.81883015,37.23577007,20025
3327,3,US,Nevada,Carson City,county,"Carson City, Nevada, US",,-119.7480219,39.15509045,32510
3328,3,US,Arkansas,Crittenden,county,"Crittenden, Arkansas, US",,-90.30839406,35.21247318,5035
3329,3,US,Georgia,Dougherty,county,"Dougherty, Georgia, US",,-84.21722377,31.53328528,13095
3330,3,US,Kansas,Logan,county,"Logan, Kansas, US",,-101.148475,38.91735806,20109
3331,3,US,Ohio,Butler,county,"Butler, Ohio, US",,-84.57388716,39.44012838,39017
3332,3,US,Tennessee,Hardin,county,"Hardin, Tennessee, US",,-88.18593755,35.19732531,47071
3333,3,US,Kentucky,Hopkins,county,"Hopkins, Kentucky, US",,-87.54670406,37.30939025,21107
3334,3,US,Montana,Stillwater,county,"Stillwater, Montana, US",,-109.3950061,45.67071407,30095
3335,3,US,Kentucky,Green,county,"Green, Kentucky, US",,-85.5540745,37.26484328,21087
3336,3,US,Nebraska,Deuel,county,"Deuel, Nebraska, US",,-102.3333331,41.11168186,31049
3337,3,US,Texas,Brazoria,county,"Brazoria, Texas, US",,-95.44563172,29.18757369,48039
3338,3,US,Colorado,Garfield,county,"Garfield, Colorado, US",,-107.902708,39.59921777,8045
3339,3,US,Wisconsin,Racine,county,"Racine, Wisconsin, US",,-88.05941254,42.74753117,55101
3340,3,US,Illinois,Jackson,county,"Jackson, Illinois, US",,-89.38232563,37.78595185,17077
3341,3,US,Louisiana,Vermilion,county,"Vermilion, Louisiana, US",,-92.30292538,29.83517605,22113
3342,3,US,Louisiana,St. Landry,county,"St. Landry, Louisiana, US",,-92.00135806,30.59724262,22097
3343,3,US,Georgia,Appling,county,"Appling, Georgia, US",,-82.28909114,31.74847232,13001
3344,3,US,Nebraska,Antelope,county,"Antelope, Nebraska, US",,-98.0666283,42.17695516,31003
3345,3,US,New York,Schenectady,county,"Schenectady, New York, US",,-74.05278291,42.81668777,36093
3346,3,US,Michigan,Marquette,county,"Marquette, Michigan, US",,-87.64043701,46.4338914,26103
3347,1,Montenegro,,,country,Montenegro,,19.3,42.5,
3348,3,US,Maine,Sagadahoc,county,"Sagadahoc, Maine, US",,-69.85074999,43.95415864,23023
3349,3,US,Texas,San Augustine,county,"San Augustine, Texas, US",,-94.17000399,31.39457611,48405
3350,3,US,Montana,Granite,county,"Granite, Montana, US",,-113.4414186,46.4060522,30039
3351,3,US,Iowa,Poweshiek,county,"Poweshiek, Iowa, US",,-92.53155731,41.68625425,19157
3352,3,US,Michigan,Oscoda,county,"Oscoda, Michigan, US",,-84.12939244,44.68192279,26135
3353,1,Jamaica,,,country,Jamaica,,-77.2975,18.1096,
3354,3,US,Pennsylvania,Elk,county,"Elk, Pennsylvania, US",,-78.64524744,41.42822061,42047
3355,3,US,Florida,Sumter,county,"Sumter, Florida, US",,-82.0794267,28.70181754,12119
3356,3,US,Minnesota,Washington,county,"Washington, Minnesota, US",,-92.88429635,45.03864533,27163
3357,3,US,New Jersey,Warren,county,"Warren, New Jersey, US",,-74.99556527,40.85951833,34041
3358,3,US,Georgia,Walton,county,"Walton, Georgia, US",,-83.73552314,33.78017694,13297
3359,3,US,Nebraska,Colfax,county,"Colfax, Nebraska, US",,-97.0868542,41.57486951,31037
3360,3,US,Georgia,Taliaferro,county,"Taliaferro, Georgia, US",,-82.88136816,33.56543317,13265
3361,3,US,North Carolina,Warren,county,"Warren, North Carolina, US",,-78.10652228,36.39728256,37185
3362,3,US,Georgia,Toombs,county,"Toombs, Georgia, US",,-82.32957247,32.12059861,13279
3363,3,US,Iowa,Davis,county,"Davis, Iowa, US",,-92.41005468,40.74773536,19051
3364,3,US,Oklahoma,Greer,county,"Greer, Oklahoma, US",,-99.5605612,34.93535801,40055
3365,3,US,Mississippi,Tishomingo,county,"Tishomingo, Mississippi, US",,-88.23917219,34.74023475,28141
3366,3,US,Oklahoma,Comanche,county,"Comanche, Oklahoma, US",,-98.47195055,34.65973764,40031
3367,3,US,South Dakota,Clay,county,"Clay, South Dakota, US",,-96.97656917,42.91296147,46027
3368,3,US,Montana,Hill,county,"Hill, Montana, US",,-110.1129252,48.62879827,30041
3369,3,US,New York,Herkimer,county,"Herkimer, New York, US",,-74.96145307,43.42034246,36043
3370,3,US,South Dakota,Brown,county,"Brown, South Dakota, US",,-98.35165355,45.58994323,46013
3371,3,US,Michigan,Wexford,county,"Wexford, Michigan, US",,-85.57712739,44.33853602,26165
3372,1,Oman,,,country,Oman,,57,21,
3373,3,US,Missouri,Carroll,county,"Carroll, Missouri, US",,-93.50626255,39.42762566,29033
3374,3,US,Illinois,Randolph,county,"Randolph, Illinois, US",,-89.82512254,38.05095369,17157
3375,3,US,Wisconsin,Forest,county,"Forest, Wisconsin, US",,-88.77084892,45.66678019,55041
3376,3,US,Iowa,Unassigned,county,"Unassigned, Iowa, US",,,,
3377,3,US,Oregon,Jackson,county,"Jackson, Oregon, US",,-122.7289309,42.43201126,41029
3378,3,US,Virginia,Manassas,county,"Manassas, Virginia, US",,-77.48509905,38.7464321,51683
3379,3,US,Kentucky,Gallatin,county,"Gallatin, Kentucky, US",,-84.8558382,38.75398691,21077
3380,3,US,West Virginia,Wirt,county,"Wirt, West Virginia, US",,-81.37473928,39.02775007,54105
3381,3,US,Virginia,Prince William,county,"Prince William, Virginia, US",,-77.48713689,38.70916224,51153
3382,3,US,Wisconsin,Bayfield,county,"Bayfield, Wisconsin, US",,-91.19716729,46.52868768,55007
3383,3,US,Nevada,Lyon,county,"Lyon, Nevada, US",,-119.1870479,39.01777974,32019
3384,3,US,Wyoming,Sweetwater,county,"Sweetwater, Wyoming, US",,-108.8827882,41.65943896,56037
3385,2,China,Hubei,,province,"Hubei, China",,112.2707,30.9756,
3386,3,US,South Carolina,Abbeville,county,"Abbeville, South Carolina, US",,-82.46170658,34.22333378,45001
3387,3,US,Michigan,Midland,county,"Midland, Michigan, US",,-84.38804374,43.64330771,26111
3388,3,US,Texas,Karnes,county,"Karnes, Texas, US",,-97.85960149,28.90705334,48255
3389,3,US,Nebraska,Madison,county,"Madison, Nebraska, US",,-97.6005481,41.91676024,31119
3390,3,US,Texas,Kaufman,county,"Kaufman, Texas, US",,-96.28734728,32.5991417,48257
3391,1,Paraguay,,,country,Paraguay,,-58.4438,-23.4425,
3392,3,US,Texas,Terry,county,"Terry, Texas, US",,-102.3354521,33.17402785,48445
3393,2,United Kingdom,Cayman Islands,,province,"Cayman Islands, United Kingdom",,-81.2546,19.3133,
3394,3,US,West Virginia,Jefferson,county,"Jefferson, West Virginia, US",,-77.86014147,39.30776166,54037
3395,3,US,Kentucky,Ballard,county,"Ballard, Kentucky, US",,-88.99427697,37.05842757,21007
3396,3,US,Connecticut,Fairfield,county,"Fairfield, Connecticut, US",,-73.3881171,41.26809896,9001
3397,3,US,New Hampshire,Nashua,county,"Nashua, New Hampshire, US",,,,
3398,3,US,Nebraska,Blaine,county,"Blaine, Nebraska, US",,-99.97677845,41.91311716,31009
3399,3,US,North Carolina,Duplin,county,"Duplin, North Carolina, US",,-77.93140529,34.93449805,37061
3400,3,US,Idaho,Kootenai,county,"Kootenai, Idaho, US",,-116.7020872,47.67282258,16055
3401,3,US,West Virginia,Doddridge,county,"Doddridge, West Virginia, US",,-80.70671527,39.27057157,54017
3402,3,US,Texas,Tyler,county,"Tyler, Texas, US",,-94.37690895,30.77031716,48457
3403,3,US,Oklahoma,Alfalfa,county,"Alfalfa, Oklahoma, US",,-98.32408495,36.73090616,40003
3404,3,US,Oklahoma,Pottawatomie,county,"Pottawatomie, Oklahoma, US",,-96.94923008,35.20614018,40125
3405,3,US,Georgia,Laurens,county,"Laurens, Georgia, US",,-82.92221316,32.46325233,13175
3406,3,US,Indiana,Tippecanoe,county,"Tippecanoe, Indiana, US",,-86.89413959,40.38872739,18157
3407,3,US,Oklahoma,Woods,county,"Woods, Oklahoma, US",,-98.86573064,36.76705782,40151
3408,3,US,Indiana,Johnson,county,"Johnson, Indiana, US",,-86.10149107,39.48994426,18081
3409,3,US,Texas,Lamar,county,"Lamar, Texas, US",,-95.57404777,33.66981763,48277
3410,3,US,Montana,Yellowstone,county,"Yellowstone, Montana, US",,-108.2691486,45.93955949,30111
3411,1,United Arab Emirates,,,country,United Arab Emirates,,54,24,
3412,3,US,Kansas,Rawlins,county,"Rawlins, Kansas, US",,-101.0761617,39.78525843,20153
3413,3,US,North Dakota,Ward,county,"Ward, North Dakota, US",,-101.5436763,48.22390169,38101
3414,3,US,Michigan,Dickinson,county,"Dickinson, Michigan, US",,-87.86961634,46.00999672,26043
3415,3,US,Virginia,Henrico,county,"Henrico, Virginia, US",,-77.39326555,37.53460572,51087
3416,3,US,New York,Cortland,county,"Cortland, New York, US",,-76.07048931,42.59509207,36023
3417,3,US,Louisiana,Madison,county,"Madison, Louisiana, US",,-91.23973355,32.36918118,22065
3418,3,US,Arkansas,Saline,county,"Saline, Arkansas, US",,-92.67583224,34.64916145,5125
3419,3,US,Georgia,Liberty,county,"Liberty, Georgia, US",,-81.49251135,31.82588896,13179
3420,3,US,Kansas,Marshall,county,"Marshall, Kansas, US",,-96.52278974,39.78359669,20117
3421,3,US,Missouri,Montgomery,county,"Montgomery, Missouri, US",,-91.47000721,38.94022054,29139
3422,1,Trinidad and Tobago,,,country,Trinidad and Tobago,,-61.2225,10.6918,
3423,2,China,Inner Mongolia,,province,"Inner Mongolia, China",,113.9448,44.0935,
3424,3,US,Iowa,Fayette,county,"Fayette, Iowa, US",,-91.8441231,42.86271799,19065
3425,1,San Marino,,,country,San Marino,,12.4578,43.9424,
3426,1,Burma,,,country,Burma,,95.956,21.9162,
3427,1,Tunisia,,,country,Tunisia,,9,34,
3428,2,United Kingdom,Montserrat,,province,"Montserrat, United Kingdom",,-62.1874,16.7425,
3429,1,New Zealand,,,country,New Zealand,,174.886,-40.9006,
3430,2,United Kingdom,Gibraltar,,province,"Gibraltar, United Kingdom",,-5.3536,36.1408,
3431,1,Albania,,,country,Albania,,20.1683,41.1533,
3432,1,Singapore,,,country,Singapore,,103.8333,1.2833,
3433,1,Seychelles,,,country,Seychelles,,55.492,-4.6796,
3434,2,China,Chongqing,,province,"Chongqing, China",,107.874,30.0572,
3435,1,Bolivia,,,country,Bolivia,,-63.5887,-16.2902,
3436,1,Slovakia,,,country,Slovakia,,19.699,48.669,
3437,1,Bahrain,,,country,Bahrain,,50.55,26.0275,
3438,1,Senegal,,,country,Senegal,,-14.4524,14.4974,
3439,1,Nepal,,,country,Nepal,,84.25,28.1667,
3440,2,Australia,South Australia,,province,"South Australia, Australia",,138.6007,-34.9285,
3441,2,US,North Dakota,,state,"North Dakota, US",ND,-99.784,47.5289,
3442,2,US,Wisconsin,,state,"Wisconsin, US",WI,-92.3814,43.0186,
3443,2,US,Kentucky,,state,"Kentucky, US",KY,-85.6435,37.6681,
3444,2,US,Minnesota,,state,"Minnesota, US",MN,-93.9002,43.9952,
3445,2,US,Hawaii,,state,"Hawaii, US",HI,-157.8584,21.0943,
3446,2,US,Utah,,state,"Utah, US",UT,-112.0953,40.15,
3447,2,US,New Hampshire,,state,"New Hampshire, US",NH,-71.826,42.9931,
3448,2,US,Louisiana,,state,"Louisiana, US",LA,-91.8678,29.6499,
3449,2,US,Maryland,,state,"Maryland, US",MD,-77.2405,38.7849,
3450,2,US,District of Columbia,,state,"District of Columbia, US",DC,-77.0369,38.8974,
3451,2,US,New Mexico,,state,"New Mexico, US",NM,-106.7235,33.8837,
3452,2,US,Mississippi,,state,"Mississippi, US",MS,-89.6787,32.7416,
3453,2,US,Ohio,,state,"Ohio, US",OH,-82.7649,40.3888,
3454,2,US,Nebraska,,state,"Nebraska, US",NE,-98.2681,41.1254,
3455,2,US,Wyoming,,state,"Wyoming, US",WY,-107.3025,42.756,
3456,2,US,Alabama,,state,"Alabama, US",AL,-86.9023,32.3182,
3457,2,US,Oklahoma,,state,"Oklahoma, US",OK,-96.9289,35.5653,
3458,2,US,Arkansas,,state,"Arkansas, US",AR,-92.3731,34.9697,
3459,2,US,Oregon,,state,"Oregon, US",OR,-123.4919,42.3345,
3460,2,US,West Virginia,,state,"West Virginia, US",WV,-80.9545,38.4912,
3461,2,US,Illinois,,state,"Illinois, US",IL,-88.9861,40.3495,
3462,2,US,Georgia,,state,"Georgia, US",GA,-85.1479,30.7917,
3463,2,US,California,,state,"California, US",CA,-123.8695,32.7157,
3464,2,US,Delaware,,state,"Delaware, US",DE,-75.6674,39.3185,
3465,2,US,North Carolina,,state,"North Carolina, US",NC,-80.607,34.2465,
3466,2,US,Connecticut,,state,"Connecticut, US",CT,-73.3709,41.256,
3467,2,US,South Dakota,,state,"South Dakota, US",SD,-102.2548,42.9815,
3468,2,US,Washington,,state,"Washington, US",WA,-123.304,45.7466,
3469,2,US,Michigan,,state,"Michigan, US",MI,-84.5361,42.2791,
3470,2,US,Colorado,,state,"Colorado, US",CO,-106.9253,38.5458,
3471,2,US,Vermont,,state,"Vermont, US",VT,-73.135,43.0279,
3472,2,US,Arizona,,state,"Arizona, US",AZ,-112.4291,32.0575,
3473,2,US,New Jersey,,state,"New Jersey, US",NJ,-75.1196,39.9259,
